RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
5371,2949,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3B9BD59E0C2A723D645212DD7CF64191?id=1992BAU/COB411-429:219,2,1.69,11,,H(.),NH,,H2,N,,1500,2
5372,2949,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3B9BD59E0C2A723D645212DD7CF64191?id=1981MOR23:4,2,5,-11,,H(.),NH,,H2,N,,"1790
 
K",2
5373,2950,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9BAB91BAA43B2982C05D0A201A0CD8FF?id=2005ADA/HAC114301:1,2,3.16,-12,,H(.),NH,,N(4S),H2,,"298
 
K",2
5374,2950,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9BAB91BAA43B2982C05D0A201A0CD8FF?id=2005ADA/HAC114301:2,2,2.14,-12,-858,H(.),NH,,N(4S),H2,,300,2
5375,2950,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9BAB91BAA43B2982C05D0A201A0CD8FF?id=2002PAS/SCH4125-4136:2,2,8.21,-12,-9205,H(.),NH,,N(4S),H2,,1000,2
5376,2951,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4B051AF85C8443F8A6FA47FF96DEF392?id=1999ZEL/APA485-502:4,2,2.4,-14,,H(.),XeOF4,,HF,XeF2,O(.),"298
 
K",2
5377,2952,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D70E8D4E687D81F1BD066CF69DE3AAD7?id=1999ZEL/APA485-502:6,2,1,-15,,H(.),XeOF4,,HF,OF,,"298
 
K",2
5378,2953,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFAB47536B1BE8193CB1C8C16DCA9A6F?id=1999ZEL/APA485-502:5,2,4,-14,,H(.),XeOF4,,Xe,HF,O(.),"298
 
K",2
5379,2954,http://kinetics.nist.gov/kinetics/Detail;jsessionid=524D630E7D3C412758A04646EA23E902?id=1999ZEL/APA485-502:2,2,2.5,-15,,H(.),XeOF4,,(.)OH,XeF4,,"298
 
K",2
5380,2955,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E32032ECF1BF370878BAFD61EBA2311C?id=1999ZEL/APA485-502:3,2,5.7,-15,,H(.),XeOF4,,(.)OH,XeF2,(.)F,"298
 
K",2
5383,2958,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7F407B1EBA620BA29F76209B1586EF03?id=1973SCH25-84:30,3,3.01,-30,,H(.),(.)NH2,,NH3,,,"298
 
K",3
5384,2958,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7F407B1EBA620BA29F76209B1586EF03?id=2015ALT/MAC7593-7610:2,3,4.4,-30,,H(.),(.)NH2,,NH3,,,292,3
5385,2958,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7F407B1EBA620BA29F76209B1586EF03?id=2012ALT/MAC2161-2176:5,3,1.42,-29,,H(.),(.)NH2,,NH3,,,"296
 
K",3
5386,2958,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7F407B1EBA620BA29F76209B1586EF03?id=2012ALT/MAC2161-2176:1,3,6,-30,,H(.),(.)NH2,,NH3,,,"296
 
K",3
5387,2958,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7F407B1EBA620BA29F76209B1586EF03?id=2012ALT/MAC2161-2176:2,3,1.1,-29,,H(.),(.)NH2,,NH3,,,"296
 
K",3
5388,2958,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7F407B1EBA620BA29F76209B1586EF03?id=2012ALT/MAC2161-2176:3,3,6.5,-30,,H(.),(.)NH2,,NH3,,,"296
 
K",3
5389,2958,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7F407B1EBA620BA29F76209B1586EF03?id=2012ALT/MAC2161-2176:4,3,8.3,-30,,H(.),(.)NH2,,NH3,,,"296
 
K",3
5390,2958,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7F407B1EBA620BA29F76209B1586EF03?id=2012ALT/MAC1353-1367:5,3,2.3,-30,,H(.),(.)NH2,,NH3,,,"296
 
K",3
5391,2958,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7F407B1EBA620BA29F76209B1586EF03?id=1971GOR/MUL2087:3,3,6.07,-30,,H(.),(.)NH2,,NH3,,,"298
 
K",3
5392,2958,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7F407B1EBA620BA29F76209B1586EF03?id=1979PAG/ERI582:4,2,2.66,-11,,H(.),(.)NH2,,NH3,,,"349
 
K",2
5393,2959,http://kinetics.nist.gov/kinetics/Detail;jsessionid=326C4013A217BE439D46C1CEA4BB8CB4?id=1992BAU/COB411-429:218,2,1,-11,,H(.),(.)NH2,,H2,NH,,2000,2
5394,2959,http://kinetics.nist.gov/kinetics/Detail;jsessionid=326C4013A217BE439D46C1CEA4BB8CB4?id=1984HAN/SALC:15,2,3.17,-11,,H(.),(.)NH2,,H2,NH,,2400,2
5395,2959,http://kinetics.nist.gov/kinetics/Detail;jsessionid=326C4013A217BE439D46C1CEA4BB8CB4?id=1994ROH/WAG975-981:6,2,1.05,-10,-36999,H(.),(.)NH2,,H2,NH,,1100,2
5396,2959,http://kinetics.nist.gov/kinetics/Detail;jsessionid=326C4013A217BE439D46C1CEA4BB8CB4?id=1990DAV/KOH513-535:2,2,6.64,-11,-15299,H(.),(.)NH2,,H2,NH,,2200,2
5397,2959,http://kinetics.nist.gov/kinetics/Detail;jsessionid=326C4013A217BE439D46C1CEA4BB8CB4?id=1981YUM/ASA863:3,2,5.01,-11,-35835,H(.),(.)NH2,,H2,NH,,2450,2
5398,2959,http://kinetics.nist.gov/kinetics/Detail;jsessionid=326C4013A217BE439D46C1CEA4BB8CB4?id=1979DOV/NIP689:3,2,1.02,-10,-21867,H(.),(.)NH2,,H2,NH,,2500,2
5399,2960,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A95967097DC6BBC98D959F5ADA7C6AAF?id=1979GAR/TRU5207:26,2,9.86,-11,-116403,H(.),BF,,BH,(.)F,,300,2
5400,2961,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0AE44BB92C205298557B47E05B68F8A0?id=1966MAY/SCH385:15,2,1.22,-10,-10061,H(.),BH,,H2,B,,990,2
5401,2962,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CBBADDCFB8489202CC8CF4726C5CA0D2?id=2013RAG/LEE1735-1746:1,3,6.12,-32,-13935,H(.),SiH3,,SiH4,,,300,3
5402,2962,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CBBADDCFB8489202CC8CF4726C5CA0D2?id=2013RAG/LEE1735-1746:6,2,2.8,-10,-615,H(.),SiH3,,SiH4,,,300,2
5403,2962,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CBBADDCFB8489202CC8CF4726C5CA0D2?id=1994TAK/MOM74-85:4,2,2.23,-10,-1164,H(.),SiH3,,SiH4,,,300,2
5404,2963,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4B92B322B3AEFCC82943FDF025F7B823?id=2013RAG/LEE1735-1746:14,2,2.67,-10,-640,H(.),SiH3,,H2,SiH2,,300,2
5405,2963,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4B92B322B3AEFCC82943FDF025F7B823?id=2013RAG/LEE1735-1746:15,2,8.58,-10,-4930,H(.),SiH3,,H2,SiH2,,1000,2
5408,2965,http://kinetics.nist.gov/kinetics/Detail;jsessionid=90384020CA63F374F95DB290D3D4AE5F?id=2013RAG/LEE1735-1746:11,2,4.13,-12,-6361,H(.),SiH3,,3SiH2,H2,,300,2
5412,2969,http://kinetics.nist.gov/kinetics/Detail;jsessionid=08B2796549942B4F301120CB749EE298?id=2003ZHA/GU3884-3890:2,2,4.8,-12,-2302,H(.),GeH3Cl,,H2,GeH2Cl,,200,2
5413,2970,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6C208E01ECE7E441C5C664A0D76BA54F?id=2014LI/DAV16-22:2,2,2.49,-10,-6277,H(.),NH2NH,,(.)NH2,(.)NH2,,110,2
5414,2970,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6C208E01ECE7E441C5C664A0D76BA54F?id=1971VON/HOY1287:3,2,2.66,-12,,H(.),NH2NH,,(.)NH2,(.)NH2,,"300
 
K",2
5415,2971,http://kinetics.nist.gov/kinetics/Detail;jsessionid=76B9FB7279BB3ADF51045BDA05241E40?id=1979GAR/TRU5207:25,2,7.37,-11,-47808,H(.),AlCl,,AlH,(.)Cl,,300,2
5417,2973,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F664005441D68B51F4737E7D7BE87E3C?id=2002WAL/DAT2931-2934:3,2,4.07,-10,-78910,H(.),SiCl2,,HCl,SiCl,,300,2
5418,2974,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E8F5D3A3604DB0DFE8E5C89288FE7D95?id=1990KOS/TAM235-240:2,2,1.06,-13,,H(.),SiH3F,,H2,SiH2F,,"293
 
K",2
5419,2974,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E8F5D3A3604DB0DFE8E5C89288FE7D95?id=2001ZHA/WAN4280-4285:1,2,2.04,-12,-5776,H(.),SiH3F,,H2,SiH2F,,300,2
5420,2975,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F149CEF8E40718A0985F74F28B9E8054?id=1973POL/SAN1017:4,2,8.3,-13,,H(.),Si2D6,,SiHD3,SiD3,,"298
 
K",2
5421,2976,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D74506451DA40278AE917646BE87E311?id=1978ART/BEL37-74:36,2,1.99,-12,,H(.),Si2D6,,Other Products,HD,,"298
 
K",2
5422,2976,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D74506451DA40278AE917646BE87E311?id=1977AUS/LAM1134:27,2,1.5,-12,,H(.),Si2D6,,Other Products,HD,,"305
 
K",2
5423,2976,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D74506451DA40278AE917646BE87E311?id=1973POL/SAN1017:3,2,1.34,-12,,H(.),Si2D6,,Other Products,HD,,"298
 
K",2
5424,2976,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D74506451DA40278AE917646BE87E311?id=1977AUS/LAM1134:28,2,5.4,-2,,H(.),Si2D6,,Other Products,HD,,"305
 
K",2
5425,2977,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9584B26B48AA1F910976554D618D4F37?id=1978ART/BEL37-74:35,2,2.51,-13,,H(.),SiD4,,HD,SiD3,,"298
 
K",2
5426,2977,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9584B26B48AA1F910976554D618D4F37?id=1989ART/POT1447-1463:12,2,4.2,-11,-15215,H(.),SiD4,,HD,SiD3,,292,2
5427,2977,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9584B26B48AA1F910976554D618D4F37?id=1977AUS/LAM1134:25,2,1.5,-13,,H(.),SiD4,,HD,SiD3,,"305
 
K",2
5428,2977,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9584B26B48AA1F910976554D618D4F37?id=1974POT/GLA493-496:3,2,8.17,-11,-13386,H(.),SiD4,,HD,SiD3,,143,2
5429,2977,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9584B26B48AA1F910976554D618D4F37?id=1977AUS/LAM1134:26,2,1.8,-1,,H(.),SiD4,,HD,SiD3,,"305
 
K",2
5430,2977,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9584B26B48AA1F910976554D618D4F37?id=1977MIH/SCH1543:3,2,3.9,-13,,H(.),SiD4,,HD,SiD3,,"300
 
K",2
5432,2979,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1DF6812FED9AE9E62DF0670EE9A27116?id=1997ART/COO237-243:4,2,9.9,-11,-9229,H(.),GeD4,,HD,GeD3,,293,2
5433,2980,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16669CC1CDDB54D52BB5A4C0EB1DEF44?id=1990UME/WAD333-338:3,2,4.1,-11,-5404,H(.),DBr,,Br(.),HD,,214,2
5434,2980,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16669CC1CDDB54D52BB5A4C0EB1DEF44?id=1980HUS/SLA276:4,2,4.7,-12,,H(.),DBr,,Br(.),HD,,"300
 
K",2
5435,2980,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16669CC1CDDB54D52BB5A4C0EB1DEF44?id=1995LYN/TRU207-225:7,2,1.31,-11,-5138,H(.),DBr,,Br(.),HD,,214,2
5436,2980,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16669CC1CDDB54D52BB5A4C0EB1DEF44?id=1995LYN/TRU207-225:8,2,1.65,-11,-5687,H(.),DBr,,Br(.),HD,,252,2
5437,2981,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9450E1321D5469E60B9B341B88A748CC?id=1976END/GLA1519:5,2,3.9,-14,,H(.),DBr,,HBr,D,,"295
 
K",2
5439,2983,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F36573A36976B8C7D5862FB82E41F828?id=2012DIX/MAR528-540:2,2,1.77,-12,-33546,H(.),HOBr,,H2,BrO,,298,2
5440,2984,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9189AFE8342414C002528EE8E6AE901E?id=2003SWI/CAT91-101:2,2,2.08,-16,-2644,H(.),AlHCl2,,H2,AlCl2,,500,2
5441,2985,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D416BF5A7235E5105B19A9C9ACD6484B?id=2003SWI/CAT91-101:1,2,5.73,-16,-88217,H(.),AlHCl2,,AlHCl,HCl,,500,2
5442,2986,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3B401FE19F3352849EFFD4DA351288EB?id=2002ZHA/WAN3796-3803:4,2,4.83,-13,-2237,H(.),SiH3Cl,,H2,SiH2Cl,,200,2
5445,2989,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6146D4E29F16AFC0FD447A2B15E23F82?id=2001ZHA/WAN4280-4285:3,2,2.95,-13,-16647,H(.),SiHF3,,H2,SiF3,,300,2
5446,2990,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EF80272D6DCB12EE01EBCAC8A0FFA3E8?id=2002SEN/JAZ2439-2446:9,2,3.32,-10,,H(.),H2S2,,H2S,SH,,873,2
5447,2990,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EF80272D6DCB12EE01EBCAC8A0FFA3E8?id=2002SEN/JAZ2439-2446:8,2,1.12,-11,-1954,H(.),H2S2,,H2S,SH,,873,2
5448,2991,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7C2E142303E9B16CA726B9678C978066?id=2002SEN/JAZ2439-2446:7,2,5.02,-12,5891,H(.),H2S2,,H2,HSS,,873,2
5452,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1992BAU/COB411-429:217,3,6.04,-33,,H(.),H(.),,H2,,,300,3
5453,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1992BAU/COB411-429:216,3,8.85,-33,,H(.),H(.),,H2,,,100,3
5454,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1986TSA/HAM1087:253,3,9.1,-33,,H(.),H(.),,H2,,,77,3
5455,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1984WAR197C:191,3,5.93,-33,,H(.),H(.),,H2,,,300,3
5456,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1984WAR197C:190,3,8.77,-33,,H(.),H(.),,H2,,,100,3
5457,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1983COH/WES531:41,3,8.82,-33,,H(.),H(.),,H2,,,50,3
5458,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1983COH/WES531:43,3,9.04,-33,,H(.),H(.),,H2,,,77,3
5459,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1983COH/WES531:42,3,9.04,-33,,H(.),H(.),,H2,,,50,3
5460,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1983COH/WES531:40,3,9.26,-32,,H(.),H(.),,H2,,,300,3
5461,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1983COH/WES531:44,3,6.48,-33,,H(.),H(.),,H2,,,77,3
5462,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1958CAM/FRI173:11,3,5.38,-32,,H(.),H(.),,H2,,,300,3
5463,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1977MIT/LER1042:1,3,5.79,-33,,H(.),H(.),,H2,,,"297
 
K",3
5464,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:2,3,6.89,-33,,H(.),H(.),,H2,,,"298
 
K",3
5465,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:1,3,5.9,-33,,H(.),H(.),,H2,,,"298
 
K",3
5466,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:3,3,8,-33,,H(.),H(.),,H2,,,"298
 
K",3
5467,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:5,3,9.6,-33,,H(.),H(.),,H2,,,"298
 
K",3
5468,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:4,3,8.49,-33,,H(.),H(.),,H2,,,"298
 
K",3
5469,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1976LYN/SCH651:6,3,1.02,-32,,H(.),H(.),,H2,,,"298
 
K",3
5470,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:1,3,1.93,-32,,H(.),H(.),,H2,,,161,3
5471,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:5,3,7.06,-33,,H(.),H(.),,H2,,,77,3
5472,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:7,3,9.18,-33,,H(.),H(.),,H2,,,77,3
5473,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:6,3,8.3,-33,,H(.),H(.),,H2,,,77,3
5474,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:4,3,1.6,-32,,H(.),H(.),,H2,,,77,3
5475,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:3,3,9.49,-33,,H(.),H(.),,H2,,,77,3
5476,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1975WAL/KAU691:2,3,1.6,-32,,H(.),H(.),,H2,,,175,3
5477,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1974MAL/OWE753:1,3,2.76,-33,,H(.),H(.),,H2,,,1300,3
5478,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:1,3,7,-33,,H(.),H(.),,H2,,,"298
 
K",3
5479,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:2,3,8.11,-33,,H(.),H(.),,H2,,,"298
 
K",3
5480,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:3,3,9.18,-33,,H(.),H(.),,H2,,,"298
 
K",3
5481,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:4,3,1.2,-32,,H(.),H(.),,H2,,,"77.00
 
K",3
5482,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:5,3,1.85,-32,,H(.),H(.),,H2,,,"77.00
 
K",3
5483,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TRA/HAM4599:6,3,2.74,-32,,H(.),H(.),,H2,,,"77.00
 
K",3
5484,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TEN/WIN3771:2,3,1.42,-31,,H(.),H(.),,H2,,,"298
 
K",3
5485,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973TEN/WIN3771:1,3,1.26,-31,,H(.),H(.),,H2,,,"298
 
K",3
5486,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1973AZA/BOR856:1,3,1.24,-32,,H(.),H(.),,H2,,,"298
 
K",3
5487,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1971GAY/PRA39:5,3,1.05,-33,,H(.),H(.),,H2,,,1220,3
5488,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1971GAY/PRA39:6,3,9.1,-34,,H(.),H(.),,H2,,,1950,3
5489,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1971BEN/BLA51:3,3,9.38,-33,,H(.),H(.),,H2,,,"298
 
K",3
5490,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAM/TRA4395-4396:1,3,8.3,-33,,H(.),H(.),,H2,,,"298
 
K",3
5491,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAL/JEN321-324:10,3,1.49,-32,,H(.),H(.),,H2,,,1800,3
5492,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAL/JEN321-324:8,3,4.96,-33,,H(.),H(.),,H2,,,1800,3
5493,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAL/JEN321-324:11,3,1.49,-32,,H(.),H(.),,H2,,,1800,3
5494,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAL/JEN321-324:9,3,5.24,-33,,H(.),H(.),,H2,,,1800,3
5495,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970HAL/JEN321-324:7,3,4.96,-33,,H(.),H(.),,H2,,,1800,3
5496,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970DIX235-263:4,3,1.24,-32,,H(.),H(.),,H2,,,"1050
 
K",3
5497,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1970BEN/BLA4400-4401:2,3,1.16,-32,,H(.),H(.),,H2,,,"300
 
K",3
5498,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HUR/JON253-276:2,3,1.68,-32,,H(.),H(.),,H2,,,2500,3
5499,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HUR/JON253-276:1,3,4.83,-33,,H(.),H(.),,H2,,,2500,3
5500,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HAL/JEN979-987:7,3,1.02,-32,,H(.),H(.),,H2,,,1800,3
5501,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HAL/JEN979-987:6,3,6.01,-33,,H(.),H(.),,H2,,,1800,3
5502,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HAL/JEN979-987:8,3,1.3,-32,,H(.),H(.),,H2,,,1800,3
5503,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969HAL/JEN979-987:9,3,1.41,-32,,H(.),H(.),,H2,,,1800,3
5504,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969GET/BLA271-284:10,3,1.65,-33,,H(.),H(.),,H2,,,1260,3
5505,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969GET/BLA271-284:9,3,2.76,-32,,H(.),H(.),,H2,,,1260,3
5506,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969GET/BLA271-284:11,3,2.07,-33,,H(.),H(.),,H2,,,1260,3
5507,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1969EBE/HOY962:1,3,2.48,-31,,H(.),H(.),,H2,,,"303
 
K",3
5508,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968MYE/WAT425:3,3,1.06,-34,-387454,H(.),H(.),,H2,,,2290,3
5509,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968BEN/BLA553-574:2,3,1.38,-32,,H(.),H(.),,H2,,,"298
 
K",3
5510,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968BEN/BLA553-574:1,3,7.44,-33,,H(.),H(.),,H2,,,"298
 
K",3
5511,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968BEN/BLA1521-1522:1,3,9.38,-33,,H(.),H(.),,H2,,,"298
 
K",3
5512,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968AZA/ROM986-987:2,3,2,-32,,H(.),H(.),,H2,,,"296
 
K",3
5513,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1968AZA/ROM986-987:1,3,1.55,-32,,H(.),H(.),,H2,,,"296
 
K",3
5514,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1967JAC/GIE54-57:2,3,1.85,-31,,H(.),H(.),,H2,,,2900,3
5515,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1967JAC/GIE54-57:3,3,2.31,-32,,H(.),H(.),,H2,,,2900,3
5516,2994,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1749399DF4FEFD64F630976DE73C736?id=1967JAC/GIE54-57:1,3,9.26,-33,,H(.),H(.),,H2,,,2900,3
