RecordID,RID,RecordType,Squib,PaperDetails,Temperature,FrequencyFactor,TemperatureRatioExponent,ActivationEnergy,RateConstant,ReactionOrder
56867,23415,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C9977D357E7CFDF3D802B688E01439C1?id=2015XU/RAG7404-7417:6,"Ab Initio Chemical Kinetics for the CH3 + O(P) Reaction and Related Isomerization-Decomposition of CH3O and CH2OH Radicals, Xu, Z. F.; Raghunath, P.; Lin, M. C. J. Phys. Chem. A 119, 7404 (2015)",200 - 1000,2.41E-13,-1.4,21700.0,3.75E-17,2.0
56873,23416,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F853533D6C0AD6C31B400E4F68CBEF1C?id=2015XU/RAG7404-7417:9,"Ab Initio Chemical Kinetics for the CH3 + O(P) Reaction and Related Isomerization-Decomposition of CH3O and CH2OH Radicals, Xu, Z. F.; Raghunath, P.; Lin, M. C. J. Phys. Chem. A 119, 7404 (2015)",200 - 1000,2.22E-13,-1.22,15100.0,5.06E-16,2.0
56883,23417,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=417CF770E73FDA8BBB4819FB5773FCC2?id=1989CHO/LIN19-28:2,"Pyrolysis of methyl nitrite and 1,3,5-trioxane mixtures in shock waves: kinetic modeling of the H + CH<sub>2</sub>O reaction rate, Choudhury, T.K.; Lin, M.C. Combust. Sci. Technol. 64, 19 (1989)",260 - 1700,2.14E-12,1.62,9063.0,5.52E-14,2.0
56890,23417,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=417CF770E73FDA8BBB4819FB5773FCC2?id=1993IRD/KIE285-303:2,"The formaldehyde decomposition chain mechanism, Irdam, E.A.; Kiefer, J.H.; Harding, L.B.; Wagner, A.F. Int. J. Chem. Kinet. 25, 285 (1993)",250 - 5000,4.78E-12,1.9,11500.0,4.66E-14,2.0
56905,23417,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=417CF770E73FDA8BBB4819FB5773FCC2?id=2015XU/RAG7404-7417:5,"Ab Initio Chemical Kinetics for the CH3 + O(P) Reaction and Related Isomerization-Decomposition of CH3O and CH2OH Radicals, Xu, Z. F.; Raghunath, P.; Lin, M. C. J. Phys. Chem. A 119, 7404 (2015)",200 - 3000,8.22E-13,2.65,6373.0,6.27E-14,2.0
56906,23417,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=417CF770E73FDA8BBB4819FB5773FCC2?id=2014WAN/DAM10201-10209:2,"Reaction Rate Constant of CH2O + H = HCO + H2 Revisited: A Combined Study of Direct Shock Tube Measurement and Transition State Theory Calculation, Wang, S. K.; Dames, E. E.; Davidson, D. F.; Hanson, R. K. J. Phys. Chem. A 118, 10201 (2014)",200 - 3000,5.40E-13,3.13,6336.0,4.19E-14,2.0
56934,23420,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=40117F9E58D1657F811264970819756C?id=2003XU/LIN184-190:4,"Kinetics and Mechanism for the CH<sub>2</sub>O + NO<sub>2</sub> Reaction:  A Computational Study, Xu, Z.F.; Lin, M.C. Int. J. Chem. Kinet. 35, 184 (2003)",200 - 3000,4.91E-15,4.22,83100.0,1.35E-29,2.0
56937,23421,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8A9E2B17E5BBB8CD2A86B8968FD6089C?id=2003XU/LIN184-190:1,"Kinetics and Mechanism for the CH<sub>2</sub>O + NO<sub>2</sub> Reaction:  A Computational Study, Xu, Z.F.; Lin, M.C. Int. J. Chem. Kinet. 35, 184 (2003)",200 - 3000,4.67E-18,6.68,34800.0,3.76E-24,2.0
56938,23422,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=87F6920B07E65B7A3901B169709F7E45?id=2003XU/LIN184-190:2,"Kinetics and Mechanism for the CH<sub>2</sub>O + NO<sub>2</sub> Reaction:  A Computational Study, Xu, Z.F.; Lin, M.C. Int. J. Chem. Kinet. 35, 184 (2003)",200 - 3000,2.12E-17,5.64,38600.0,3.67E-24,2.0
56973,23438,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D79A544E260E3127DFBB514D0704B308?id=2006XU/ZHU322-326:3,"Ab initio study of the OH+CH(2)Oreaction: The effect of the OH center dot center dot OCH2 complex on the H-abstraction kinetics, Xu, S.C.; Zhu, R.S.; Lin, M.C. Int. J. Chem. Kinet. 38, 322 (2006)",200 - 3000,1.13E-13,1.63,17900.0,8.17E-17,2.0
56982,23440,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E52C67E707F5D2742AC83607E6F4174F?id=1986TSA/HAM1087:8,"Chemical kinetic data base for combustion chemistry. Part I. Methane and related compounds, Tsang, W.; Hampson, R.F. J. Phys. Chem. Ref. Data 15, 1087 (1986)",200 - 1600,4.75E-12,1.18,-1871.0,1.01E-11,2.0
57013,23440,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E52C67E707F5D2742AC83607E6F4174F?id=2006XU/ZHU322-326:1,"Ab initio study of the OH+CH(2)Oreaction: The effect of the OH center dot center dot OCH2 complex on the H-abstraction kinetics, Xu, S.C.; Zhu, R.S.; Lin, M.C. Int. J. Chem. Kinet. 38, 322 (2006)",200 - 400,5.79E-14,2.98,-14600.0,2.05E-11,2.0
57024,23444,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=91DB4A6DC27F700536C93A6E10A309C8?id=2005VAS/DAV98-109:1,"Atoms Regeneration from Hydroperoxyl Radicals in the Reaction between Fluorine and Hydrogen Inhibited with Oxygen, Vasudevan, V.; Davidson, D.F.; Hanson, R.K. Inter. J. Chem. Kinet. 37, 98 (2005)",200 - 1670,1.40E-12,1.63,4415.0,2.36E-13,2.0
57026,23444,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=91DB4A6DC27F700536C93A6E10A309C8?id=2015WAN/DAV473-480:5,"High temperature measurements for the rate constants of C1-C-4 aldehydes with OH in a shock tube, Wang, S. K.; Davidson, D. F.; Hanson, R. K. Proc. Combust. Inst. 35, 473 (2015)",200 - 1400,1.34E-12,1.83,-4673.0,8.82E-12,2.0
57028,23444,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=91DB4A6DC27F700536C93A6E10A309C8?id=2003SIV/HOL4821-4827:1,"Reaction between OH and HCHO: temperature dependent rate coefficients (202-399 K) and product pathways (298 K), Sivakumaran, V.; Holscher, D.; Dillon, T.J.; Crowley, J.N. Phys. Chem. Chem. Phys. 5, 4821 (2003)",202 - 399,1.00E-12,2.03,-5288.0,8.48E-12,2.0
57069,23454,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=75730D373AA8837474C9164569A1CC11?id=2005LI/ZHA12027-12035:1,"Direct dynamics study on the hydrogen abstraction reaction CH<sub>2</sub>O+HO<sub>2</sub>?rarrow? CHO+H<sub>2</sub>O<sub>2</sub>, Li, Q.S.; Zhang, X.; Zhang, S.W. J. Phys. Chem. A 109, 12027 (2005)",250 - 3000,1.50E-13,2.7,48200.0,5.34E-22,2.0
57092,23470,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5DCEF4AA5252B1CF5DA7756E40B3A4D4?id=2009DAS/BOZ6979-6986:22,"Benzoxyl Radical Decomposition Kinetics: Formation of Benzaldehyde plus H, Phenyl + CH<sub>2</sub>O, and Benzene plus HCO, da Silva, G.; Bozzelli, J.W. J. Phys. Chem. A 113, 6979 (2009)",298 - 2000,4.62E-15,2.57,19400.0,1.86E-18,2.0
57093,23471,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0F8A8A8522AF6F5B6EB4A7CDB868DE2A?id=2009DAS/BOZ6979-6986:21,"Benzoxyl Radical Decomposition Kinetics: Formation of Benzaldehyde plus H, Phenyl + CH<sub>2</sub>O, and Benzene plus HCO, da Silva, G.; Bozzelli, J.W. J. Phys. Chem. A 113, 6979 (2009)",298 - 2000,7.15E-15,2.69,54100.0,2.36E-24,2.0
57094,23472,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF6F4C8E4A3E6A6770AD5166B89568A2?id=2000CHO/XIA7030-7035:1,"Kinetics and Mechanism for the Reaction of Phenyl Radical with Formaldehyde, Choi, Y.M.; Xia, W.S.; Park, J.; Lin, M.C. J. Phys. Chem. A 104, 7030 (2000)",298 - 468,3.72E-14,2.19,158.0,3.49E-14,2.0
57158,23504,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AA39F181A4FFAA97BCD1A9572E5EE730?id=1993YU/YAN1053-1064:1,"Kinetics of CN radical reactions with formaldehyde and 1,3,5-trioxane, Yu, T.; Yang, D.L.; Lin, M.C. Int. J. Chem. Kinet. 25, 1053 (1993)",297 - 673,1.51E-12,2.72,-5970.0,1.69E-11,2.0
57159,23504,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AA39F181A4FFAA97BCD1A9572E5EE730?id=1997FEN/WAN43-46:1,"Theoretical investigation of the mechanism and kinetics for HCO + HCN = HCHO + CN, Feng, W.L.; Wang, Y.; Zhang, S.W.; Pang, X.Y. Chem. Phys. Lett. 266, 43 (1997)",298 - 1000,1.51E-14,2.72,-5970.0,1.69E-13,2.0
57253,23555,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E596F88B43377446DBD6F52A2A2F2853?id=2006WAN/ZHA205-211:1,"Direct ab initio dynamics study for the hydrogen abstraction reaction: CH2(B-3(1))+H2CO -> CH3+CHO, Wang, C.Y.; Zhang, Y.; Zhang, S.W.; Li, Q.S. Theor. Chem. Acc. 115, 205 (2006)",250 - 2500,3.21E-15,4.21,6795.0,2.07E-16,2.0
57406,23598,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C7D2F2FCDB9733954ABE91F8B8843160?id=2010XU/LIN11477-11482:3,"Ab Initio Chemical Kinetic Study on Cl plus ClO and Related Reverse Processes, Xu, Z.F.; Lin, M.C. J. Phys. Chem. A 114, 11477 (2010)",150 - 2000,4.38E-11,-0.19,374.0,3.76E-11,2.0
57993,23749,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4EFBE961679281D56E78273FFDB572D2?id=1996ALA/BAL323-329:2,"On the dynamics of the O(<sup>1</sup>D) + CF<sub>3</sub>Br reaction, Alagia, M.; Balucani, N.; Casavecchia, P.; Lagana, A.; Ochoa de Aspuru, G.; Van Kleef, E.H.; Volpi, G.G.; Lendvay, G. Chem. Phys. Lett. 258, 323 (1996)",298 - 4000,3.82E-14,0.66,-1280.0,6.4E-14,2.0
57995,23750,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0ADEBBF483CB725A674FCAFCC413F3D5?id=1996ALA/BAL323-329:1,"On the dynamics of the O(<sup>1</sup>D) + CF<sub>3</sub>Br reaction, Alagia, M.; Balucani, N.; Casavecchia, P.; Lagana, A.; Ochoa de Aspuru, G.; Van Kleef, E.H.; Volpi, G.G.; Lendvay, G. Chem. Phys. Lett. 258, 323 (1996)",298 - 4000,2.79E-11,0.05,200.0,2.57E-11,2.0
58385,23932,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9C3B99B913580AA2418F222E89F6A274?id=2004ZHA/GU16-20:1,"A computational study on mechanism and kinetics for the abstraction reaction of SiHCl<sub>3</sub> with atomic O(<sup>3</sup>P), Zhang, Q.Z.; Gu, Y.S.; Wang, S.K. Chem. Phys. Lett. 383, 16 (2004)",200 - 3000,3.99E-19,2.4,3549.0,9.53E-20,2.0
58407,23948,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4A0FFB64136284E2B33A741E075F9FD9?id=2002ZHA/WAN521-528:1,"Direct Ab Initio and Kinetic Calculation for the Abstraction Reaction of Atomic O (<sup>3</sup>P) with CH<sub>3</sub>Br, Zhang, Q.; Wang, S.; Gu, Y. Chem. Phys. Lett. 352, 521 (2002)",200 - 3000,1.65E-13,2.33,17600.0,1.36E-16,2.0
58413,23954,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=56E7347F146D59EDCDA38BFA3614EB6C?id=2007WU/LEE6693-6703:1,"Experimental and theoretical studies of rate coefficients for the reaction O(<sup>3</sup>P) plus C<sub>2</sub>H<sub>5</sub>OH at high temperatures, Wu, C.W.; Lee, Y.P.; Xu, S.C.; Lin, M.C. J. Phys. Chem. A 111, 6693 (2007)",297 - 1410,2.95E-12,1.62,10100.0,5.08E-14,2.0
58483,24001,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4C969A6101AD3C1FB6F74E4CCF9D9A64?id=2012JIN/ASA1945-1958:7,"Thermodynamic and kinetic analysis on the reaction of dimethyl sulfide radical with oxygen, Jin, F.; Asatryan, R.; Bozzelli, J.W. Int. J. Quant. Chem. 112, 1945 (2012)",200 - 2000,5.00E+18,-8.98,134000.0,0.0000134,1.0
58484,24002,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=39CD6E762B086209FFFF2CC90B28C8DC?id=2012JIN/ASA1945-1958:9,"Thermodynamic and kinetic analysis on the reaction of dimethyl sulfide radical with oxygen, Jin, F.; Asatryan, R.; Bozzelli, J.W. Int. J. Quant. Chem. 112, 1945 (2012)",200 - 2000,7.53E+15,-10.99,162000.0,2.92E-13,1.0
58485,24003,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D8BF8D49EDFB2C61D39919EB660A2730?id=2012JIN/ASA1945-1958:8,"Thermodynamic and kinetic analysis on the reaction of dimethyl sulfide radical with oxygen, Jin, F.; Asatryan, R.; Bozzelli, J.W. Int. J. Quant. Chem. 112, 1945 (2012)",200 - 2000,7.23E+15,-12.39,182000.0,9.7E-17,1.0
58595,24102,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A23217F3FB9324AA6E8421F5AFC6A454?id=2013LI/ZHA1391-1397:3,"Theoretical study of the reaction of CH2XO (X = F, Cl, Br) radicals with the NO radical, Li, Y.; Zhang, H.; Chen, Q. G.; Li, Z. S. J. Mol. Model. 19, 1391 (2013)",200 - 1500,2.44E-15,2.2,-12600.0,3.93E-13,2.0
58663,24154,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5057AA83EBCF11D927F332DEE9FFCF0D?id=2013CHE/ZHA38-45:54,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,2.39E+14,0.61,143000.0,2.45E-11,1.0
58686,24171,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFB8E54C5787ED07044437F327E5A866?id=1995SOT6540-6547:1,"Rate constant determinations for HBO + F channels from ab initio reaction path calculations, Soto, M.R. J. Phys. Chem. 99, 6540 (1995)",298 - 2000,6.61E+13,-0.01,65000.0,265,1.0
58821,24266,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F3F30B6E532237EBA9CFFF3B93E095A6?id=2012ZHU/LAI4466-4472:6,"Ab Initio Chemical Kinetics for the Hydrolysis of N2O4 Isomers in the Gas Phase, Zhu, R.S.; Lai, K.Y.; Lin, M.C. J. Phys. Chem. A 116, 4466 (2012)",200 - 2500,3.28E-13,2.19,31700.0,9.01E-19,2.0
58826,24269,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=74C376CDC67AECF3904021CE7FDC1D45?id=2003XU/LIN184-190:3,"Kinetics and Mechanism for the CH<sub>2</sub>O + NO<sub>2</sub> Reaction:  A Computational Study, Xu, Z.F.; Lin, M.C. Int. J. Chem. Kinet. 35, 184 (2003)",200 - 3000,1.30E-17,4.86,13600.0,5.35E-20,1.0
58847,24288,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B271893314E7C2EC15BE140AF6238004?id=2012ZHU/LAI4466-4472:7,"Ab Initio Chemical Kinetics for the Hydrolysis of N2O4 Isomers in the Gas Phase, Zhu, R.S.; Lai, K.Y.; Lin, M.C. J. Phys. Chem. A 116, 4466 (2012)",200 - 2500,4.98E-13,2.09,27000.0,9.04E-18,2.0
58912,24338,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ECF56CB52B1BDBAC72A8FD16B2771054?id=2000HEI/SOM449-471:6,"A combined experimental and theoretical investigation of the reactions of 3-pentoxy radicals: Reaction with O<sub>2</sub> and unimolecular decomposition, Hein, H.; Somnitz, H.; Hoffmann, A.; Zellner, R. Z. Phys. Chem. Inter. J. Res. Phys. Chem. Chem. Phys. 214, 449 (2000)",220 - 300,6.96E-03,-9.39,62600.0,7.49E-14,2.0
58914,24338,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ECF56CB52B1BDBAC72A8FD16B2771054?id=2000HEI/SOM449-471:4,"A combined experimental and theoretical investigation of the reactions of 3-pentoxy radicals: Reaction with O<sub>2</sub> and unimolecular decomposition, Hein, H.; Somnitz, H.; Hoffmann, A.; Zellner, R. Z. Phys. Chem. Inter. J. Res. Phys. Chem. Chem. Phys. 214, 449 (2000)",220 - 300,3.05E+13,1.28,50700.0,40000,1.0
59013,24423,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C1E742825B7DC46A57B7859366857B9?id=2005SEN/KLI6045-6055:6,"The reaction of acetylene with hydroxyl radicals, Senosiain, J.P.; Klippenstein, S.J.; Miller, J.A. J. Phys. Chem. A 109, 6045 (2005)",250 - 2500,2.00E-14,1.86,-4601.0,1.28E-13,2.0
59014,24423,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C1E742825B7DC46A57B7859366857B9?id=2005SEN/KLI6045-6055:7,"The reaction of acetylene with hydroxyl radicals, Senosiain, J.P.; Klippenstein, S.J.; Miller, J.A. J. Phys. Chem. A 109, 6045 (2005)",250 - 2500,1.78E-14,1.9,-4452.0,1.08E-13,2.0
59015,24423,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C1E742825B7DC46A57B7859366857B9?id=2005SEN/KLI6045-6055:8,"The reaction of acetylene with hydroxyl radicals, Senosiain, J.P.; Klippenstein, S.J.; Miller, J.A. J. Phys. Chem. A 109, 6045 (2005)",250 - 2500,1.83E-14,1.88,-4363.0,1.06E-13,2.0
59016,24423,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C1E742825B7DC46A57B7859366857B9?id=2005SEN/KLI6045-6055:9,"The reaction of acetylene with hydroxyl radicals, Senosiain, J.P.; Klippenstein, S.J.; Miller, J.A. J. Phys. Chem. A 109, 6045 (2005)",250 - 2500,2.76E-14,1.73,-2868.0,8.77E-14,2.0
59017,24423,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C1E742825B7DC46A57B7859366857B9?id=2005SEN/KLI6045-6055:10,"The reaction of acetylene with hydroxyl radicals, Senosiain, J.P.; Klippenstein, S.J.; Miller, J.A. J. Phys. Chem. A 109, 6045 (2005)",250 - 2500,5.15E-14,1.48,203.0,4.75E-14,2.0
59126,24521,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E2121819D3E28E753FA1A0147AC9BE48?id=1999WAN/HOU9049-9054:7,"Ab Initio and Kinetic Calculations for the Reactions of NH(X<sup>3</sup>?<sup>-</sup>) with CH<sub>x</sub>F<sub>4</sub><sub>-</sub><sub>x</sub> and CD<sub>x</sub>F<sub>4</sub><sub>-</sub><sub>x</sub> (x = 1,2,3,4), Wang, B.; Hou, H.; Gu, Y. J. Phys. Chem. A 103, 9049 (1999)",200 - 3000,1.06E-12,2.16,82100.0,4.23E-27,2.0
59132,24527,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=73D801EB89798B3F365AE739619E934A?id=1999WAN/HOU9049-9054:6,"Ab Initio and Kinetic Calculations for the Reactions of NH(X<sup>3</sup>?<sup>-</sup>) with CH<sub>x</sub>F<sub>4</sub><sub>-</sub><sub>x</sub> and CD<sub>x</sub>F<sub>4</sub><sub>-</sub><sub>x</sub> (x = 1,2,3,4), Wang, B.; Hou, H.; Gu, Y. J. Phys. Chem. A 103, 9049 (1999)",200 - 3000,1.19E-12,2.16,83100.0,3.22E-27,2.0
59233,24600,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D29B2E5BD1105AFAB2C06FBB9BE5C3E7?id=2001YAM/SIR9436-9444:10,"Rate Coefficients and Mechanistic Analysis for Reaction of OH with Vinyl Chloride between 293 and 730 K, Yamada, T.; Siraj, M.; Taylor, P.H.; Peng, J.; Hu, X.; Marshall, P. J. Phys. Chem. A 105, 9436 (2001)",200 - 2000,6.55E+12,0.91,128000.0,2.37E-10,1.0
59241,24605,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0842D40A534D47B049BE877705C9F21F?id=2001YAM/SIR9436-9444:9,"Rate Coefficients and Mechanistic Analysis for Reaction of OH with Vinyl Chloride between 293 and 730 K, Yamada, T.; Siraj, M.; Taylor, P.H.; Peng, J.; Hu, X.; Marshall, P. J. Phys. Chem. A 105, 9436 (2001)",200 - 2000,6.55E+12,0.91,128000.0,2.37E-10,1.0
59286,24627,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=90B3237D95260222CCAD949F92293F0A?id=1999GOU/ROC11328-11335:9,"Characterization of Reaction Pathways on the Potential Energy Surfaces for H + SO<sub>2</sub> and HS + O<sub>2</sub>, Goumri, A.; Rocha, J.-D. R.; Laakso, D.; Smith, C.E.; Marshall, P. J. Phys. Chem. A 103, 11328 (1999)",200 - 2000,3.18E-03,-5.64,232000.0,7.18E-44,2.0
59287,24627,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=90B3237D95260222CCAD949F92293F0A?id=2013MOU/MOR6744-6756:16,"Multichannel RRKM-TST and Direct-Dynamics CVT Study of the Reaction of Hydrogen Sulfide with Ozone, Mousavipour, S. H.; Mortazavi, M.; Hematti, O. J. Phys. Chem. A 117, 6744 (2013)",298 - 2500,1.53E+08,4.1,213000.0,8.68E-30,1.0
59288,24627,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=90B3237D95260222CCAD949F92293F0A?id=1999GOU/ROC11328-11335:10,"Characterization of Reaction Pathways on the Potential Energy Surfaces for H + SO<sub>2</sub> and HS + O<sub>2</sub>, Goumri, A.; Rocha, J.-D. R.; Laakso, D.; Smith, C.E.; Marshall, P. J. Phys. Chem. A 103, 11328 (1999)",200 - 2000,3.64E+11,1.03,209000.0,8.1E-26,1.0
59291,24628,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F42B4AE3D9AAAA7F7711408A6E1CD5D3?id=1999GOU/ROC11328-11335:1,"Characterization of Reaction Pathways on the Potential Energy Surfaces for H + SO<sub>2</sub> and HS + O<sub>2</sub>, Goumri, A.; Rocha, J.-D. R.; Laakso, D.; Smith, C.E.; Marshall, P. J. Phys. Chem. A 103, 11328 (1999)",200 - 2000,9.91E-05,-4.53,206000.0,8.44E-41,2.0
59292,24628,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F42B4AE3D9AAAA7F7711408A6E1CD5D3?id=1999GOU/ROC11328-11335:2,"Characterization of Reaction Pathways on the Potential Energy Surfaces for H + SO<sub>2</sub> and HS + O<sub>2</sub>, Goumri, A.; Rocha, J.-D. R.; Laakso, D.; Smith, C.E.; Marshall, P. J. Phys. Chem. A 103, 11328 (1999)",200 - 2000,1.62E+12,0.8,196000.0,6.12E-23,1.0
59293,24629,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FAE4929FE7AD535724C80DC795905052?id=1999GOU/ROC11328-11335:19,"Characterization of Reaction Pathways on the Potential Energy Surfaces for H + SO<sub>2</sub> and HS + O<sub>2</sub>, Goumri, A.; Rocha, J.-D. R.; Laakso, D.; Smith, C.E.; Marshall, P. J. Phys. Chem. A 103, 11328 (1999)",200 - 2000,4.01E-03,-4.33,289000.0,8.23E-54,2.0
59295,24629,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FAE4929FE7AD535724C80DC795905052?id=1999GOU/ROC11328-11335:20,"Characterization of Reaction Pathways on the Potential Energy Surfaces for H + SO<sub>2</sub> and HS + O<sub>2</sub>, Goumri, A.; Rocha, J.-D. R.; Laakso, D.; Smith, C.E.; Marshall, P. J. Phys. Chem. A 103, 11328 (1999)",200 - 2000,2.67E+15,-0.32,283000.0,5.74E-35,1.0
59310,24642,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E4BE0320155793B6BA141C4E70D4C094?id=2001ATK/BAU1-56:380,"Summary of Evaluated Kinetic and Photochemical Data for Atmospheric Chemistry, Atkinson, R.; Baulch, D.L.; Cox, R.A.; Crowley, J.N.; Hampson, R.F, Jr.; Kerr, J.A.; Rossi, M.J.; Troe, J. Not in System 0, 1 (2001)",233 - 373,0.52,-6,104000.0,3.61E-19,2.0
59339,24662,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDD6B2ECD2508C01A29BD88948B08C2B?id=2004ATK/BAU1461-1738:130,"Evaluated kinetic and photochemical data for atmospheric chemistry: Volume I - gas phase reactions of Ox, HOx, NOx and SOx species, Atkinson, R.; Baulch, D.L.; Cox, R.A.; Crowley, J.N.; Hampson, R.F.; Hynes, R.G.; Jenkin, M.E.; Rossi, M.J.; Troe, J. Atmos. Chem. Phys. 4, 1461 (2004)",225 - 300,2.01E-07,-8.7,40600.0,1.56E-14,2.0
59368,24679,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2910C3FE4AC8EDEEA88ABB86F9BE973B?id=2003RIL/COS374-380:5,"The H + NO Recombination Reaction Over a Wide Temperature Range, Riley, P.S.; Cosic, B.; Fontijn, A. Int. J. Chem. Kinet. 35, 374 (2003)",295 - 906,2.10E-33,0.21,-6485.0,2.88E-32,3.0
59373,24681,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DA6D495C8E5FDA94A710235CB4EAF7D9?id=2004ATK/BAU1461-1738:150,"Evaluated kinetic and photochemical data for atmospheric chemistry: Volume I - gas phase reactions of Ox, HOx, NOx and SOx species, Atkinson, R.; Baulch, D.L.; Cox, R.A.; Crowley, J.N.; Hampson, R.F.; Hynes, R.G.; Jenkin, M.E.; Rossi, M.J.; Troe, J. Atmos. Chem. Phys. 4, 1461 (2004)",200 - 400,1.33E-03,-3.5,91500.0,1.24E-19,2.0
