RecordID,RID,RecordType,Squib,PaperDetails,Temperature,FrequencyFactor,TemperatureRatioExponent,ActivationEnergy,RateConstant,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3
48462,20676,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B0D66B56E06E609AA58B99ECC9CFE965?id=2002BRY/SLA10532-10542:3,"Kinetics of Reactions of Cl Atoms with Methane and Chlorinated Methanes, Bryukov, M.G.; Slagle, I.R.; Knyazev, V.D. J. Phys. Chem. A 106, 10532 (2002)",296 - 790,1.20E-12,1.58,2993.0,3.59e-13,2.0,1.2,-12,-2993,CH2Cl2,,,CHCl2,HCl,
48479,20676,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B0D66B56E06E609AA58B99ECC9CFE965?id=2002XIA/LI320-325:4,"Density Functional Theory and ab Initio Direct Dynamics Studies on the Hydrogen Abstraction Reactions of Chlorine Atoms, Xiao, J.-F.; Li, Z.-S.; Ding, Y.-H.; Liu, J.-Y.; Huang, X.-R.; Sun, C.C. J. Phys. Chem. A 106, 320 (2002)",200 - 700,5.96E-12,2.56,6785.0,3.85e-13,2.0,5.96,-12,-6785,CH2Cl2,,,CHCl2,HCl,
48489,20679,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=52D0192ED4A26353A1F583976129CB74?id=2003ZHA/GU4339-4345:2,"Theoretical studies on the variational transitional state theory rate constants for the hydrogen abstraction reaction of O (<sup>3</sup>P) with CH<sub>3</sub>Cl and CH<sub>2</sub>Cl<sub>2</sub>, Zhang, Q.Z.; Gu, Y.S.; Wang, S.K. J. Chem. Phys. 119, 4339 (2003)",200 - 3000,6.15E-22,3.26,16600.0,7.49e-25,2.0,6.15,-22,-16626,CH2Cl2,,,(.)OH,CHCl2,
48505,20682,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=31B914C836DC86A183B269A42C9C20B0?id=2001BRY/SLA3107-3122:11,"Kinetics of Reactions of H Atoms with Methane and Chlorinated Methanes, Bryukov, M.G.; Slagle, I.R.; Knyazev, V.D. J. Phys. Chem. A 105, 3107 (2001)",298 - 3000,3.70E-12,1.79,24600.0,1.79e-16,2.0,3.7,-12,-24619,CH2Cl2,,,(.)CH2Cl,HCl,
48507,20683,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5AD4E790B7706BD2EB45A8CD828B68B2?id=2001BRY/SLA3107-3122:17,"Kinetics of Reactions of H Atoms with Methane and Chlorinated Methanes, Bryukov, M.G.; Slagle, I.R.; Knyazev, V.D. J. Phys. Chem. A 105, 3107 (2001)",298 - 3000,5.80E-13,2.66,25500.0,1.98e-17,2.0,5.8,-13,-25484,CH2Cl2,,,H2,CHCl2,
48521,20691,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7076A1D902DA3B8E50282BC715BD121F?id=1991COH/WES1211-1311:11,"Chemical kinetic data sheets for high-temperature reactions. Part II, Cohen, N.; Westberg, K.R. J. Phys. Chem. Ref. Data 20, 1211 (1991)",250 - 2000,9.07E-13,1.6,4324.0,1.58e-13,2.0,9.07,-13,-4324,CH2Cl2,,,CHCl2,H2O,
48523,20691,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7076A1D902DA3B8E50282BC715BD121F?id=1986ATK69:24,"Kinetics and mechanisms of the gas-phase reactions of the hydroxyl radical with organic compounds under atmospheric conditions, Atkinson, R. Chem. Rev. 86, 69 (1986)",250 - 500,7.54E-13,2.0,4157.0,1.41e-13,2.0,7.54,-13,-4157,CH2Cl2,,,CHCl2,H2O,
48525,20691,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7076A1D902DA3B8E50282BC715BD121F?id=2001HER/GIE4529-4535:3,"Kinetics of the Reactions of OH with Several Alkyl Halides, Herndon, S.C.; Gierczak, T.; Talukdar, R.K.; Ravishankara, A.R. Phys. Chem. Chem. Phys. 3, 4529 (2001)",219 - 394,1.14E-11,0.5,5995.0,1.01e-12,2.0,1.14,-11,-5995,CH2Cl2,,,CHCl2,H2O,
48529,20691,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7076A1D902DA3B8E50282BC715BD121F?id=1993TAY/JIA9-23:3,"Determination of the gas-phase reactivity of hydroxyl with chlorinated methanes at high temperature: effects of laser/thermal photochemistry, Taylor, P.H.; Jiang, Z.; Dellinger, B. Int. J. Chem. Kinet. 25, 9 (1993)",295 - 955,2.01E-12,1.09,6410.0,1.51e-13,2.0,2.01,-12,-6410,CH2Cl2,,,CHCl2,H2O,
48530,20691,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7076A1D902DA3B8E50282BC715BD121F?id=1989TAY/DAN829-846:3,"Laser photolysis/laser-induced fluorescence studies of reaction rates of OH with CH<sub>3</sub>Cl, CH<sub>2</sub>Cl<sub>2</sub>, and CHCl<sub>3</sub> over an extended temperature range, Taylor, P.H.; D\'Angelo, J.A.; Martin, M.C.; Kasner, J.H.; Dellinger, B. Int. J. Chem. Kinet. 21, 829 (1989)",298 - 775,1.23E-12,1.58,5172.0,1.53e-13,2.0,1.23,-12,-5172,CH2Cl2,,,CHCl2,H2O,
48542,20691,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7076A1D902DA3B8E50282BC715BD121F?id=1987COH/BEN162-170:7,"Transition-state-theory calculations for reactions of OH with haloalkanes, Cohen, N.; Benson, S.W. J. Phys. Chem. 91, 162 (1987)",298 - 2000,9.10E-13,1.6,4324.0,1.59e-13,2.0,9.1,-13,-4324,CH2Cl2,,,CHCl2,H2O,
48558,20702,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6BAC6E4617DC02C4514AF57F5C53654F?id=1978SLA/BAL1333-1336:2,"Study of the reactions of oxygen atoms with hydrogen sulfide, methanethiol, ethanethiol, and methyl sulfide, Slagle, I.R.; Balocchi, F.; Gutman, D. J. Phys. Chem. 82, 1333 (1978)",257 - 495,6.49E-15,5.96,-15100.0,2.92e-12,2.0,6.49,-15,15132,C2H5SH,,,Products,,
48559,20702,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6BAC6E4617DC02C4514AF57F5C53654F?id=1978SLA/BAI1333:2,"Study of the Reactions of Oxygen Atoms with Hydrogen Sulfide, Methanethiol, Ethanethiol, and Methyl Sulfide, Slagle, I.R.; Baiocchi, F.; Gutman, D. J. Phys. Chem. 82, 1333 (1978)",257 - 495,6.49E-15,5.96,-15100.0,2.92e-12,2.0,6.49,-15,15132,C2H5SH,,,Products,,
48567,20705,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=85088D0D7BE34395AB160FB2C089BDEF?id=2006ZHA/WAN298-306:1,"A theoretical investigation for the reaction of CH<sub>3</sub>CH<sub>2</sub>SH with atomic H: Mechanism and kinetics properties, Zhang, Q.Z.;Wang, H.N.;Sun, T.L.;Wang, W.X. Chem. Phys. 324, 298 (2006)",200 - 3000,6.27E-12,2.17,4699.0,9.41e-13,2.0,6.27,-12,-4699,C2H5SH,,,Products,,
48639,20729,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=747AC0E5E8C131C7BBBB635FD40BD838?id=2010SIV/MIC755-764:14,"Direct Observation of Roaming Radicals in the Thermal Decomposition of Acetaldehyde, Sivaramakrishnan, R.; Michael, J.V.; Klippenstein, S.J. J. Phys. Chem. A 114, 755 (2010)",200 - 2500,1.39E-12,1.89,35900.0,7.01e-19,2.0,1.39,-12,-35919,CH3CHO,,,CH3CH((.))OD,,
48640,20730,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B8D06E461C2E59EAC7FF834C307BC119?id=2010SIV/MIC755-764:8,"Direct Observation of Roaming Radicals in the Thermal Decomposition of Acetaldehyde, Sivaramakrishnan, R.; Michael, J.V.; Klippenstein, S.J. J. Phys. Chem. A 114, 755 (2010)",200 - 2500,4.47E-13,2.58,4615.0,6.95e-14,2.0,4.47,-13,-4615,CH3CHO,,,HD,CH3CO,
48641,20731,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=89A63C61F8B1A2298463CE4A8AF4ED24?id=2010SIV/MIC755-764:10,"Direct Observation of Roaming Radicals in the Thermal Decomposition of Acetaldehyde, Sivaramakrishnan, R.; Michael, J.V.; Klippenstein, S.J. J. Phys. Chem. A 114, 755 (2010)",200 - 2500,1.71E-13,3.16,20500.0,4.29e-17,2.0,1.71,-13,-20537,CH3CHO,,,CH2=CHO(.),HD,
48643,20733,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FAAF893BD90682085635F4565B7BD1F8?id=2010SIV/MIC755-764:12,"Direct Observation of Roaming Radicals in the Thermal Decomposition of Acetaldehyde, Sivaramakrishnan, R.; Michael, J.V.; Klippenstein, S.J. J. Phys. Chem. A 114, 755 (2010)",200 - 2500,1.23E-12,1.63,30900.0,4.66e-18,2.0,1.23,-12,-30930,CH3CHO,,,CH3CHDO(.),,
48655,20740,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8D3BD13492E727C4E481C30359752BDC?id=2010SIV/MIC755-764:13,"Direct Observation of Roaming Radicals in the Thermal Decomposition of Acetaldehyde, Sivaramakrishnan, R.; Michael, J.V.; Klippenstein, S.J. J. Phys. Chem. A 114, 755 (2010)",200 - 2500,8.02E-13,2.2,31400.0,2.49e-18,2.0,8.02,-13,-31429,CH3CHO,,,CH3CH((.))OH,,
48658,20741,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=61EC910246EBE5943FC86A6375DE206A?id=2010SIV/MIC755-764:11,"Direct Observation of Roaming Radicals in the Thermal Decomposition of Acetaldehyde, Sivaramakrishnan, R.; Michael, J.V.; Klippenstein, S.J. J. Phys. Chem. A 114, 755 (2010)",200 - 2500,1.30E-12,1.71,29700.0,8.17e-18,2.0,1.3,-12,-29683,CH3CHO,,,CH3CH2O&middot,,
48663,20742,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5C0891159A4B2D4530189EA516976871?id=2010SIV/MIC755-764:7,"Direct Observation of Roaming Radicals in the Thermal Decomposition of Acetaldehyde, Sivaramakrishnan, R.; Michael, J.V.; Klippenstein, S.J. J. Phys. Chem. A 114, 755 (2010)",200 - 2500,5.27E-13,2.58,5105.0,6.72e-14,2.0,5.27,-13,-5105,CH3CHO,,,H2,CH3CO,
48666,20743,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=26BAD0269D6330CD8AD86FCCFAC41D8B?id=2010SIV/MIC755-764:9,"Direct Observation of Roaming Radicals in the Thermal Decomposition of Acetaldehyde, Sivaramakrishnan, R.; Michael, J.V.; Klippenstein, S.J. J. Phys. Chem. A 114, 755 (2010)",200 - 2500,2.12E-13,3.1,21800.0,3.22e-17,2.0,2.12,-13,-21784,CH3CHO,,,H2,CH2=CHO(.),
48676,20745,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0A02F9D7F88A2E82CE89B084351A9F9A?id=2010SIV/MIC755-764:5,"Direct Observation of Roaming Radicals in the Thermal Decomposition of Acetaldehyde, Sivaramakrishnan, R.; Michael, J.V.; Klippenstein, S.J. J. Phys. Chem. A 114, 755 (2010)",285 - 1415,4.88E-13,2.75,4041.0,9.55e-14,2.0,4.88,-13,-4041,CH3CHO,,,CO,H2,(.)CH3
48723,20755,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B9E27551A5D4F199DDD79FA0AA82D9A1?id=2008YAN/LI247-255:3,"Direct dynamics study on the reaction of acetaldehyde with ozone, Yang, J.; Li, Q.S.; Zhang, S.W. J. Comput. Chem. 29, 247 (2008)",250 - 2500,7.12E-18,3.94,121000.0,4.38e-39,2.0,7.12,-18,-121010,CH3CHO,,,HO3,(.)CH2C(O)H,
48724,20755,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B9E27551A5D4F199DDD79FA0AA82D9A1?id=2008YAN/LI247-255:4,"Direct dynamics study on the reaction of acetaldehyde with ozone, Yang, J.; Li, Q.S.; Zhang, S.W. J. Comput. Chem. 29, 247 (2008)",250 - 2500,1.84E-17,3.66,129000.0,5.43e-40,2.0,1.84,-17,-128540,CH3CHO,,,HO3,(.)CH2C(O)H,
48725,20756,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=35BB956DF4179AD9D8EE4CC9FA844EA5?id=2008YAN/LI247-255:1,"Direct dynamics study on the reaction of acetaldehyde with ozone, Yang, J.; Li, Q.S.; Zhang, S.W. J. Comput. Chem. 29, 247 (2008)",250 - 2500,6.06E-19,3.27,65400.0,2.08e-30,2.0,6.06,-19,-65410,CH3CHO,,,HO3,CH3CO,
48726,20756,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=35BB956DF4179AD9D8EE4CC9FA844EA5?id=2008YAN/LI247-255:2,"Direct dynamics study on the reaction of acetaldehyde with ozone, Yang, J.; Li, Q.S.; Zhang, S.W. J. Comput. Chem. 29, 247 (2008)",250 - 2500,9.37E-18,3.9,64100.0,5.510000000000001e-29,2.0,9.37,-18,-64073,CH3CHO,,,HO3,CH3CO,
48744,20770,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BCDC266E7D8C3C169D6E301B8A7B1360?id=1996TAY/RAH497-504:8,"Kinetic and mechanistic studies of the reaction of hydroxyl radicals with acetaldehyde over an extended temperature range, Taylor, P.H.; Rahman, M.S.; Arif, M.; Dellinger, B.; Marshall, P. Symp. Int. Combust. Proc. 26, 497 (1996)",295 - 600,7.16E-13,2.2,4182.0,1.32e-13,2.0,7.16,-13,-4182,CH3CHO,,,(.)CH2C(O)H,H2O,
48757,20771,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=33A382047B9BDA2BBBB6BC48C6F82CDA?id=1996TAY/RAH497-504:7,"Kinetic and mechanistic studies of the reaction of hydroxyl radicals with acetaldehyde over an extended temperature range, Taylor, P.H.; Rahman, M.S.; Arif, M.; Dellinger, B.; Marshall, P. Symp. Int. Combust. Proc. 26, 497 (1996)",295 - 600,9.45E-14,1.8,-5438.0,8.48e-13,2.0,9.45,-14,5438,CH3CHO,,,CH3CO,H2O,
48766,20776,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E9A7ADFD9B3D867BCA21CFF452A15E68?id=1992BAU/COB411-429:70,"Evaluated kinetic data for combustion modelling, Baulch, D.L.; Cobos, C.J.; Cox, R.A.; Esser, C.; Frank, P.; Just, Th.; Kerr, J.A.; Pilling, M.J.; Troe, J.; Walker, R.W.; Warnatz, J. J. Phys. Chem. Ref. Data 21, 411 (1992)",250 - 1200,2.49E-12,0.73,-4656.0,1.63e-11,2.0,2.49,-12,4656,CH3CHO,,,Products,,
48779,20776,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E9A7ADFD9B3D867BCA21CFF452A15E68?id=1996TAY/RAH497-504:3,"Kinetic and mechanistic studies of the reaction of hydroxyl radicals with acetaldehyde over an extended temperature range, Taylor, P.H.; Rahman, M.S.; Arif, M.; Dellinger, B.; Marshall, P. Symp. Int. Combust. Proc. 26, 497 (1996)",298 - 750,5.63E-09,1.63,-7874.0,1.35e-07,2.0,5.63,-9,7874,CH3CHO,,,Products,,
48832,20797,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=752529A6F3423EE56E41F2B8211A9B15?id=2004CHO/PAR661-668:5,"Kinetics and mechanism of the C<sub>6</sub>H<sub>5</sub> + CH<sub>3</sub>CHO reaction: Experimental measurement and theoretical prediction of the reactivity towards four molecular sites, Choi, Y.; Park, J.; Lin, M.C. ChemPhysChem 5, 661 (2004)",298 - 2500,6.35E-16,-0.5,2577.0,2.24e-16,2.0,6.35,-16,-2577,CH3CHO,,,Benzaldehyde,(.)CH3,
48833,20798,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=77E84563928BAA984F645561EDE3FB5A?id=2004CHO/PAR661-668:4,"Kinetics and mechanism of the C<sub>6</sub>H<sub>5</sub> + CH<sub>3</sub>CHO reaction: Experimental measurement and theoretical prediction of the reactivity towards four molecular sites, Choi, Y.; Park, J.; Lin, M.C. ChemPhysChem 5, 661 (2004)",298 - 2500,2.13E-17,0.6,3409.0,5.38e-18,2.0,2.13,-17,-3409,CH3CHO,,,1-Phenylethanone,H(.),
48834,20799,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3ACB53806F84AEBEBF4FDAC239AB79AE?id=2004CHO/PAR661-668:2,"Kinetics and mechanism of the C<sub>6</sub>H<sub>5</sub> + CH<sub>3</sub>CHO reaction: Experimental measurement and theoretical prediction of the reactivity towards four molecular sites, Choi, Y.; Park, J.; Lin, M.C. ChemPhysChem 5, 661 (2004)",298 - 2500,3.96E-14,2.6,748.0,2.93e-14,2.0,3.96,-14,-748,CH3CHO,,,Benzene,CH3CO,
48835,20800,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9E5DCB8B94D6D9B256A8863277B20310?id=2004CHO/PAR661-668:3,"Kinetics and mechanism of the C<sub>6</sub>H<sub>5</sub> + CH<sub>3</sub>CHO reaction: Experimental measurement and theoretical prediction of the reactivity towards four molecular sites, Choi, Y.; Park, J.; Lin, M.C. ChemPhysChem 5, 661 (2004)",298 - 2500,1.46E-14,3.3,7899.0,6.01e-16,2.0,1.46,-14,-7899,CH3CHO,,,Benzene,CH2=CHO(.),
48926,20834,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=94EE4FB852C1B397B409E34DEA06505F?id=2010SUN/TAN64301:1,"Theoretical study for the reaction of CH<sub>3</sub>CN with O(P-3), Sun, J.Y.; Tang, Y.Z.; Jia, X.J.; Wang, F.; Sun, H.; Feng, J.D.; Pan, X.M.; Hao, L.Z.; Wang, R.S. J. Chem. Phys. 132, 64301 (2010)",200 - 3000,2.23E-11,1.8,60100.0,6.53e-22,2.0,2.23,-11,-60097,CH3CN,,,CH2CN,(.)OH,
48928,20836,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CB853559E805A023F329613DCD7ABDBC?id=2010SUN/TAN64301:2,"Theoretical study for the reaction of CH<sub>3</sub>CN with O(P-3), Sun, J.Y.; Tang, Y.Z.; Jia, X.J.; Wang, F.; Sun, H.; Feng, J.D.; Pan, X.M.; Hao, L.Z.; Wang, R.S. J. Chem. Phys. 132, 64301 (2010)",200 - 3000,6.63E-12,1.27,32300.0,1.47e-17,2.0,6.63,-12,-32260,CH3CN,,,(.)CH3,NCO,
48929,20836,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CB853559E805A023F329613DCD7ABDBC?id=2010SUN/TAN64301:3,"Theoretical study for the reaction of CH<sub>3</sub>CN with O(P-3), Sun, J.Y.; Tang, Y.Z.; Jia, X.J.; Wang, F.; Sun, H.; Feng, J.D.; Pan, X.M.; Hao, L.Z.; Wang, R.S. J. Chem. Phys. 132, 64301 (2010)",200 - 3000,8.23E-12,1.18,34000.0,9.02e-18,2.0,8.23,-12,-34006,CH3CN,,,(.)CH3,NCO,
48935,20839,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9C949D7AD5C0F26A5B7703FFEA33179F?id=2010SUN/TAN64301:9,"Theoretical study for the reaction of CH<sub>3</sub>CN with O(P-3), Sun, J.Y.; Tang, Y.Z.; Jia, X.J.; Wang, F.; Sun, H.; Feng, J.D.; Pan, X.M.; Hao, L.Z.; Wang, R.S. J. Chem. Phys. 132, 64301 (2010)",200 - 3000,1.49E-12,2.61,32800.0,2.71e-18,2.0,1.49,-12,-32751,CH3CN,,,Products,,
48936,20839,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9C949D7AD5C0F26A5B7703FFEA33179F?id=2010SUN/TAN64301:8,"Theoretical study for the reaction of CH<sub>3</sub>CN with O(P-3), Sun, J.Y.; Tang, Y.Z.; Jia, X.J.; Wang, F.; Sun, H.; Feng, J.D.; Pan, X.M.; Hao, L.Z.; Wang, R.S. J. Chem. Phys. 132, 64301 (2010)",200 - 3000,1.49E-12,2.61,32800.0,2.71e-18,2.0,1.49,-12,-32751,CH3CN,,,Products,,
48937,20840,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D752E99D3EF99D00F61A7C278B12B6DF?id=2010SUN/TAN64301:4,"Theoretical study for the reaction of CH<sub>3</sub>CN with O(P-3), Sun, J.Y.; Tang, Y.Z.; Jia, X.J.; Wang, F.; Sun, H.; Feng, J.D.; Pan, X.M.; Hao, L.Z.; Wang, R.S. J. Chem. Phys. 132, 64301 (2010)",200 - 1200,9.79E-06,-6.44,64000.0,6e-17,2.0,9.79,-6,-63972,CH3CN,,,CH3C(O)N:,,
48940,20840,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D752E99D3EF99D00F61A7C278B12B6DF?id=2010SUN/TAN64301:7,"Theoretical study for the reaction of CH<sub>3</sub>CN with O(P-3), Sun, J.Y.; Tang, Y.Z.; Jia, X.J.; Wang, F.; Sun, H.; Feng, J.D.; Pan, X.M.; Hao, L.Z.; Wang, R.S. J. Chem. Phys. 132, 64301 (2010)",200 - 1200,1.75E-05,-6.96,65400.0,6.08e-17,2.0,1.75,-5,-65377,CH3CN,,,CH3C(O)N:,,
48944,20842,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B301ED8091A150C0A16AAD278CA18967?id=2004PEI/LI105-108:1,"Direct ab initio dynamics studies of hydrogen abstraction reaction: F + CH<sub>3</sub>CN -> HF + CH<sub>2</sub>CN, Pei, K.M.; Li, H.Y. J. Mol. Struct. (Theochem) 676, 105 (2004)",200 - 2000,2.96E-14,2.12,-3870.0,1.41e-13,2.0,2.96,-14,3870,CH3CN,,,CH2CN,HF,
48959,20853,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=95A08AB326BF018CF6D44C2782913DB0?id=2004LI/WAN251-257:2,"Direct dynamic study on the hydrogen abstraction reaction CH<sub>3</sub>CN + OH -> CH<sub>2</sub>CN + H<sub>2</sub>O, Li, Q.S.; Wang, C.Y. J. Comput. Chem. 25, 251 (2004)",250 - 2500,6.43E-13,2.49,17600.0,5.29e-16,2.0,6.43,-13,-17602,CH3CN,,,CH2CN,H2O,
48960,20853,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=95A08AB326BF018CF6D44C2782913DB0?id=2004LI/WAN251-257:3,"Direct dynamic study on the hydrogen abstraction reaction CH<sub>3</sub>CN + OH -> CH<sub>2</sub>CN + H<sub>2</sub>O, Li, Q.S.; Wang, C.Y. J. Comput. Chem. 25, 251 (2004)",250 - 2500,5.72E-14,3.27,2068.0,2.48e-14,2.0,5.72,-14,-2068,CH3CN,,,CH2CN,H2O,
48961,20853,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=95A08AB326BF018CF6D44C2782913DB0?id=2004LI/WAN251-257:4,"Direct dynamic study on the hydrogen abstraction reaction CH<sub>3</sub>CN + OH -> CH<sub>2</sub>CN + H<sub>2</sub>O, Li, Q.S.; Wang, C.Y. J. Comput. Chem. 25, 251 (2004)",250 - 2500,6.94E-13,2.74,17200.0,6.7e-16,2.0,6.94,-13,-17203,CH3CN,,,CH2CN,H2O,
48962,20853,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=95A08AB326BF018CF6D44C2782913DB0?id=2004LI/WAN251-257:5,"Direct dynamic study on the hydrogen abstraction reaction CH<sub>3</sub>CN + OH -> CH<sub>2</sub>CN + H<sub>2</sub>O, Li, Q.S.; Wang, C.Y. J. Comput. Chem. 25, 251 (2004)",250 - 2500,6.43E-13,2.49,18300.0,3.97e-16,2.0,6.43,-13,-18308,CH3CN,,,CH2CN,H2O,
48963,20853,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=95A08AB326BF018CF6D44C2782913DB0?id=2004LI/WAN251-257:6,"Direct dynamic study on the hydrogen abstraction reaction CH<sub>3</sub>CN + OH -> CH<sub>2</sub>CN + H<sub>2</sub>O, Li, Q.S.; Wang, C.Y. J. Comput. Chem. 25, 251 (2004)",250 - 2500,5.15E-14,3.31,2208.0,2.11e-14,2.0,5.15,-14,-2208,CH3CN,,,CH2CN,H2O,
48964,20853,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=95A08AB326BF018CF6D44C2782913DB0?id=2004LI/WAN251-257:1,"Direct dynamic study on the hydrogen abstraction reaction CH<sub>3</sub>CN + OH -> CH<sub>2</sub>CN + H<sub>2</sub>O, Li, Q.S.; Wang, C.Y. J. Comput. Chem. 25, 251 (2004)",250 - 2500,6.99E-13,2.74,16500.0,8.95e-16,2.0,6.99,-13,-16504,CH3CN,,,CH2CN,H2O,
49021,20875,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BCCF07E06CAE3B315891DBAF3D60394F?id=2010JIA/LIU2263-2272:4,"Computational Studies on the Mechanism and Kinetics of Cl Reaction with C<sub>2</sub>H<sub>5</sub>I, Jia, X.J.; Liu, Y.J.; Sun, J.Y.; Sun, H.; Wang, F.; Su, Z.M.; Pan, X.M.; Wang, R.S. J. Comput. Chem. 31, 2263 (2010)",220 - 1500,7.86E-12,1.83,1538.0,4.22e-12,2.0,7.86,-12,-1538,C2H5I,,,Products,,
49022,20876,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AB03702041E07864AB3567FF3726C47A?id=2010JIA/LIU2263-2272:1,"Computational Studies on the Mechanism and Kinetics of Cl Reaction with C<sub>2</sub>H<sub>5</sub>I, Jia, X.J.; Liu, Y.J.; Sun, J.Y.; Sun, H.; Wang, F.; Su, Z.M.; Pan, X.M.; Wang, R.S. J. Comput. Chem. 31, 2263 (2010)",220 - 1500,1.05E-11,1.22,2425.0,3.96e-12,2.0,1.05,-11,-2425,C2H5I,,,CH3CHI,HCl,
49023,20877,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CB50AFF80C0560785D3C17B31EAD7714?id=2010JIA/LIU2263-2272:2,"Computational Studies on the Mechanism and Kinetics of Cl Reaction with C<sub>2</sub>H<sub>5</sub>I, Jia, X.J.; Liu, Y.J.; Sun, J.Y.; Sun, H.; Wang, F.; Su, Z.M.; Pan, X.M.; Wang, R.S. J. Comput. Chem. 31, 2263 (2010)",220 - 1500,1.70E-12,1.99,1278.0,1.02e-12,2.0,1.7,-12,-1278,C2H5I,,,(.)CH2CH2I,HCl,
49175,20946,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BC0BFA756F9572A4878224F537F17E6D?id=1994HRA/ADU231-245:1,"High-temperature photochemistry (HTP) studies of the reactions of ground state oxygen atoms with chloro-ethylenes, Hranisavljevic, J.; Adusei, G.Y.; Xun, Y.; Fontijn, A. Combust. Sci. Technol. 101, 231 (1994)",288 - 1230,2.27E-12,0.87,3658.0,5.2e-13,2.0,2.27,-12,-3658,CH2=CHCl,,,Products,,
49185,20951,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=05CC924CC21A00A0315B4BC98E78154D?id=1994KNY/BEN817-824:1,"The unimolecular decomposition of 1-chloroethyl radical, Knyazev, V.D.; Bencsura, A.; Dubinsky, I.A.; Gutman, D.; Senkan, S.M. Symp. Int. Combust. Proc. 25, 817 (1994)",298 - 1500,4.50E-12,0.86,624.0,3.5e-12,2.0,4.5,-12,-624,CH2=CHCl,,,CH3CHCl,,
49218,20967,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3179049896B2CFDAE0066AA4D9DE3BC5?id=2001YAM/SIR9436-9444:8,"Rate Coefficients and Mechanistic Analysis for Reaction of OH with Vinyl Chloride between 293 and 730 K, Yamada, T.; Siraj, M.; Taylor, P.H.; Peng, J.; Hu, X.; Marshall, P. J. Phys. Chem. A 105, 9436 (2001)",200 - 2000,5.16E-12,2.0,26400.0,1.24e-16,2.0,5.16,-12,-26359,CH2=CHCl,,,H2O,CHCl=CH,
